timestamp,isp,interface,target,latency_ms,success
2026-03-08T16:34:35.319055,astound,eth0,8.8.8.8,16.6,True
2026-03-08T16:34:35.319055,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:35:35.327902,astound,eth0,8.8.8.8,16.3,True
2026-03-08T16:35:35.327902,astound,eth0,1.1.1.1,15.5,True
2026-03-08T16:36:35.323888,astound,eth0,8.8.8.8,15.5,True
2026-03-08T16:36:35.323888,astound,eth0,1.1.1.1,16.3,True
2026-03-08T16:37:35.327099,astound,eth0,8.8.8.8,16.2,True
2026-03-08T16:37:35.327099,astound,eth0,1.1.1.1,18.3,True
2026-03-08T16:38:35.333226,astound,eth0,8.8.8.8,14.7,True
2026-03-08T16:38:35.333226,astound,eth0,1.1.1.1,15.5,True
2026-03-08T16:39:35.324725,astound,eth0,8.8.8.8,16.7,True
2026-03-08T16:39:35.324725,astound,eth0,1.1.1.1,14.5,True
2026-03-08T16:40:35.340370,astound,eth0,8.8.8.8,15.3,True
2026-03-08T16:40:35.340370,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:41:35.336046,astound,eth0,8.8.8.8,13.7,True
2026-03-08T16:41:35.336046,astound,eth0,1.1.1.1,15.3,True
2026-03-08T16:42:35.325793,astound,eth0,8.8.8.8,16.3,True
2026-03-08T16:42:35.325793,astound,eth0,1.1.1.1,13.3,True
2026-03-08T16:43:35.334122,astound,eth0,8.8.8.8,17.5,True
2026-03-08T16:43:35.334122,astound,eth0,1.1.1.1,17.3,True
2026-03-08T16:44:35.316279,astound,eth0,8.8.8.8,18.2,True
2026-03-08T16:44:35.316279,astound,eth0,1.1.1.1,17.5,True
2026-03-08T16:45:35.327008,astound,eth0,8.8.8.8,14.8,True
2026-03-08T16:45:35.327008,astound,eth0,1.1.1.1,18.4,True
2026-03-08T16:46:35.311231,astound,eth0,8.8.8.8,13.5,True
2026-03-08T16:46:35.311231,astound,eth0,1.1.1.1,14.7,True
2026-03-08T16:47:35.316440,astound,eth0,8.8.8.8,13.5,True
2026-03-08T16:47:35.316440,astound,eth0,1.1.1.1,12.7,True
2026-03-08T16:48:35.327276,astound,eth0,8.8.8.8,19.7,True
2026-03-08T16:48:35.327276,astound,eth0,1.1.1.1,17.2,True
2026-03-08T16:49:35.312824,astound,eth0,8.8.8.8,13.6,True
2026-03-08T16:49:35.312824,astound,eth0,1.1.1.1,17.6,True
2026-03-08T16:50:35.334190,astound,eth0,8.8.8.8,,False
2026-03-08T16:50:35.334190,astound,eth0,1.1.1.1,15.0,True
2026-03-08T16:51:35.327597,astound,eth0,8.8.8.8,16.4,True
2026-03-08T16:51:35.327597,astound,eth0,1.1.1.1,18.6,True
2026-03-08T16:52:35.309008,astound,eth0,8.8.8.8,16.6,True
2026-03-08T16:52:35.309008,astound,eth0,1.1.1.1,16.8,True
2026-03-08T16:53:35.339513,astound,eth0,8.8.8.8,17.2,True
2026-03-08T16:53:35.339513,astound,eth0,1.1.1.1,16.3,True
2026-03-08T16:54:35.308951,astound,eth0,8.8.8.8,14.6,True
2026-03-08T16:54:35.308951,astound,eth0,1.1.1.1,15.2,True
2026-03-08T16:55:35.311337,astound,eth0,8.8.8.8,16.3,True
2026-03-08T16:55:35.311337,astound,eth0,1.1.1.1,15.1,True
2026-03-08T16:56:35.327867,astound,eth0,8.8.8.8,13.8,True
2026-03-08T16:56:35.327867,astound,eth0,1.1.1.1,18.6,True
2026-03-08T16:57:35.313075,astound,eth0,8.8.8.8,15.8,True
2026-03-08T16:57:35.313075,astound,eth0,1.1.1.1,17.6,True
2026-03-08T16:58:35.310565,astound,eth0,8.8.8.8,14.6,True
2026-03-08T16:58:35.310565,astound,eth0,1.1.1.1,15.5,True
2026-03-08T16:59:35.326876,astound,eth0,8.8.8.8,14.3,True
2026-03-08T16:59:35.326876,astound,eth0,1.1.1.1,14.8,True
2026-03-08T17:00:35.343234,astound,eth0,8.8.8.8,18.3,True
2026-03-08T17:00:35.343234,astound,eth0,1.1.1.1,15.2,True
2026-03-08T17:01:35.309183,astound,eth0,8.8.8.8,16.5,True
2026-03-08T17:01:35.309183,astound,eth0,1.1.1.1,14.4,True
2026-03-08T17:02:35.327641,astound,eth0,8.8.8.8,15.1,True
2026-03-08T17:02:35.327641,astound,eth0,1.1.1.1,15.7,True
2026-03-08T17:03:35.319841,astound,eth0,8.8.8.8,14.8,True
2026-03-08T17:03:35.319841,astound,eth0,1.1.1.1,15.7,True
2026-03-08T17:04:35.315448,astound,eth0,8.8.8.8,19.4,True
2026-03-08T17:04:35.315448,astound,eth0,1.1.1.1,17.4,True
2026-03-08T17:05:35.323993,astound,eth0,8.8.8.8,17.4,True
2026-03-08T17:05:35.323993,astound,eth0,1.1.1.1,16.4,True
2026-03-08T17:06:35.311073,astound,eth0,8.8.8.8,17.3,True
2026-03-08T17:06:35.311073,astound,eth0,1.1.1.1,18.8,True
2026-03-08T17:07:35.315585,astound,eth0,8.8.8.8,15.9,True
2026-03-08T17:07:35.315585,astound,eth0,1.1.1.1,14.3,True
2026-03-08T17:08:35.313397,astound,eth0,8.8.8.8,16.5,True
2026-03-08T17:08:35.313397,astound,eth0,1.1.1.1,31.1,True
2026-03-08T17:09:35.324384,astound,eth0,8.8.8.8,17.1,True
2026-03-08T17:09:35.324384,astound,eth0,1.1.1.1,14.6,True
2026-03-08T17:10:35.311290,astound,eth0,8.8.8.8,14.2,True
2026-03-08T17:10:35.311290,astound,eth0,1.1.1.1,13.3,True
2026-03-08T17:11:35.327321,astound,eth0,8.8.8.8,14.4,True
2026-03-08T17:11:35.327321,astound,eth0,1.1.1.1,17.9,True
2026-03-08T17:12:35.327219,astound,eth0,8.8.8.8,15.7,True
2026-03-08T17:12:35.327219,astound,eth0,1.1.1.1,14.5,True
2026-03-08T17:13:35.320819,astound,eth0,8.8.8.8,15.8,True
